Tissue	Stage	CNA_type	GeneA	GeneB	MutAFreq	CNAFreq	FreqMutB	NoMutA_WT_NoMutB	NoMutA_WT_MutB	MutA_WT_NoMutB	MutA_WT_MutB	NoMutA_CNA_NoMutB	NoMutA_CNA_MutB	MutA_CNA_NoMutB	MutA_CNA_MutB
Gynecologic	Primary	Loss	TP53	NCOR1	0.514945652173913	0.247961956521739	0.015625	656	15	402	6	39	3	324	3
Gynecologic	Primary	Loss	TP53	NF1	0.514945652173913	0.247961956521739	0.0577445652173913	622	49	384	24	40	2	313	14
Gynecologic	Primary	Loss	TP53	NFE2L2	0.514945652173913	0.247961956521739	0.0278532608695652	639	32	399	9	40	2	325	2
Gynecologic	Primary	Loss	TP53	NOTCH2	0.514945652173913	0.247961956521739	0.0129076086956522	656	15	403	5	41	1	326	1
Gynecologic	Primary	Loss	TP53	NOTCH3	0.514945652173913	0.247961956521739	0.0115489130434783	658	13	402	6	41	1	326	1
Gynecologic	Primary	Loss	TP53	NOTCH4	0.514945652173913	0.247961956521739	0.0129076086956522	657	14	403	5	41	1	324	3
Gynecologic	Primary	Loss	TP53	NRAS	0.514945652173913	0.247961956521739	0.0197010869565217	651	20	400	8	41	1	323	4
Gynecologic	Primary	Loss	TP53	NSD1	0.514945652173913	0.247961956521739	0.031929347826087	637	34	394	14	40	2	326	1
Gynecologic	Primary	Loss	TP53	PBRM1	0.514945652173913	0.247961956521739	0.0129076086956522	658	13	401	7	40	2	326	1
Gynecologic	Primary	Loss	TP53	PIK3CA	0.514945652173913	0.247961956521739	0.35258152173913	360	311	281	127	24	18	266	61
Gynecologic	Primary	Loss	TP53	PIK3R1	0.514945652173913	0.247961956521739	0.165760869565217	491	180	370	38	38	4	301	26
Gynecologic	Primary	Loss	TP53	POLE	0.514945652173913	0.247961956521739	0.0421195652173913	632	39	383	25	41	1	326	1
Gynecologic	Primary	Loss	TP53	PPM1D	0.514945652173913	0.247961956521739	0.0101902173913043	659	12	404	4	41	1	325	2
Gynecologic	Primary	Loss	TP53	PPP2R1A	0.514945652173913	0.247961956521739	0.0842391304347826	651	20	345	63	39	3	289	38
Gynecologic	Primary	Loss	TP53	PTCH1	0.514945652173913	0.247961956521739	0.0190217391304348	649	22	400	8	41	1	326	1
Gynecologic	Primary	Loss	TP53	PTEN	0.514945652173913	0.247961956521739	0.371603260869565	231	440	326	82	35	7	307	20
Gynecologic	Primary	Loss	TP53	PTPRD	0.514945652173913	0.247961956521739	0.0169836956521739	660	11	394	14	39	3	326	1
Gynecologic	Primary	Loss	TP53	PTPRS	0.514945652173913	0.247961956521739	0.0142663043478261	655	16	401	7	41	1	326	1
Gynecologic	Primary	Loss	TP53	PTPRT	0.514945652173913	0.247961956521739	0.0176630434782609	652	19	402	6	41	1	323	4
Gynecologic	Primary	Loss	TP53	RAD50	0.514945652173913	0.247961956521739	0.0101902173913043	662	9	401	7	41	1	326	1
Gynecologic	Primary	Loss	TP53	RASA1	0.514945652173913	0.247961956521739	0.0326086956521739	641	30	390	18	41	1	324	3
Gynecologic	Primary	Loss	TP53	RB1	0.514945652173913	0.247961956521739	0.0414402173913043	643	28	389	19	41	1	312	15
Gynecologic	Primary	Loss	TP53	RNF43	0.514945652173913	0.247961956521739	0.0543478260869565	604	67	395	13	40	2	325	2
Gynecologic	Primary	Loss	TP53	RRAS2	0.514945652173913	0.247961956521739	0.0258152173913043	644	27	397	11	41	1	324	3
Gynecologic	Primary	Loss	TP53	RUNX1	0.514945652173913	0.247961956521739	0.014945652173913	656	15	400	8	40	2	326	1
Gynecologic	Primary	Loss	TP53	SETD2	0.514945652173913	0.247961956521739	0.0176630434782609	653	18	398	10	41	1	326	1
Gynecologic	Primary	Loss	TP53	SMAD2	0.514945652173913	0.247961956521739	0.0101902173913043	663	8	399	9	41	1	326	1
Gynecologic	Primary	Loss	TP53	SMARCA4	0.514945652173913	0.247961956521739	0.0129076086956522	658	13	400	8	41	1	326	1
Gynecologic	Primary	Loss	TP53	SOX17	0.514945652173913	0.247961956521739	0.0292119565217391	633	38	404	4	41	1	324	3
Gynecologic	Primary	Loss	TP53	SOX9	0.514945652173913	0.247961956521739	0.0129076086956522	653	18	406	2	40	2	326	1
Gynecologic	Primary	Loss	TP53	SPEN	0.514945652173913	0.247961956521739	0.0197010869565217	650	21	399	9	41	1	326	1
Gynecologic	Primary	Loss	TP53	SPOP	0.514945652173913	0.247961956521739	0.0278532608695652	645	26	397	11	40	2	322	5
Gynecologic	Primary	Loss	TP53	STAG2	0.514945652173913	0.247961956521739	0.0115489130434783	658	13	402	6	41	1	326	1
Gynecologic	Primary	Loss	TP53	TERT	0.514945652173913	0.247961956521739	0.0278532608695652	648	23	400	8	34	8	321	6
Gynecologic	Primary	Loss	TP53	TSC1	0.514945652173913	0.247961956521739	0.0101902173913043	660	11	406	2	40	2	323	4
Gynecologic	Primary	Loss	TP53	TSC2	0.514945652173913	0.247961956521739	0.0129076086956522	660	11	400	8	41	1	325	2
Gynecologic	Primary	Loss	TP53	U2AF1	0.514945652173913	0.247961956521739	0.0101902173913043	658	13	405	3	41	1	325	2
Gynecologic	Primary	Loss	TP53	XPO1	0.514945652173913	0.247961956521739	0.0122282608695652	662	9	397	11	41	1	326	1
Gynecologic	Primary	Loss	TP53	ZFHX3	0.514945652173913	0.247961956521739	0.078125	586	85	382	26	40	2	322	5
Gynecologic	Metastasis	Loss	TP53	AKT1	0.725472547254725	0.375337533753375	0.0171017101710171	235	14	407	5	49	2	368	2
Gynecologic	Metastasis	Loss	TP53	ARID1A	0.725472547254725	0.375337533753375	0.126012601260126	153	96	389	23	38	13	358	12
Gynecologic	Metastasis	Loss	TP53	ARID1B	0.725472547254725	0.375337533753375	0.0198019801980198	232	17	406	6	49	2	369	1
Gynecologic	Metastasis	Loss	TP53	ARID5B	0.725472547254725	0.375337533753375	0.0117011701170117	239	10	409	3	50	1	368	2
Gynecologic	Metastasis	Loss	TP53	ATM	0.725472547254725	0.375337533753375	0.0153015301530153	238	11	408	4	49	2	366	4
Gynecologic	Metastasis	Loss	TP53	ATRX	0.725472547254725	0.375337533753375	0.0144014401440144	240	9	409	3	49	2	364	6
Gynecologic	Metastasis	Loss	TP53	B2M	0.725472547254725	0.375337533753375	0.0108010801080108	244	5	407	5	50	1	365	5
Gynecologic	Metastasis	Loss	TP53	BCOR	0.725472547254725	0.375337533753375	0.0288028802880288	222	27	408	4	49	2	367	3
Gynecologic	Metastasis	Loss	TP53	BRAF	0.725472547254725	0.375337533753375	0.0108010801080108	242	7	409	3	47	4	368	2
Gynecologic	Metastasis	Loss	TP53	BRCA1	0.725472547254725	0.375337533753375	0.0342034203420342	242	7	402	10	47	4	351	19
Gynecologic	Metastasis	Loss	TP53	BRCA2	0.725472547254725	0.375337533753375	0.0207020702070207	242	7	403	9	49	2	361	9
Gynecologic	Metastasis	Loss	TP53	CCND1	0.725472547254725	0.375337533753375	0.0117011701170117	236	13	410	2	50	1	369	1
Gynecologic	Metastasis	Loss	TP53	CDK12	0.725472547254725	0.375337533753375	0.0144014401440144	246	3	403	9	50	1	365	5
Gynecologic	Metastasis	Loss	TP53	CREBBP	0.725472547254725	0.375337533753375	0.0171017101710171	241	8	403	9	49	2	367	3
Gynecologic	Metastasis	Loss	TP53	CTCF	0.725472547254725	0.375337533753375	0.045004500450045	209	40	403	9	49	2	367	3
Gynecologic	Metastasis	Loss	TP53	CTNNB1	0.725472547254725	0.375337533753375	0.0621062106210621	188	61	409	3	44	7	369	1
Gynecologic	Metastasis	Loss	TP53	EP300	0.725472547254725	0.375337533753375	0.0189018901890189	237	12	405	7	48	3	367	3
Gynecologic	Metastasis	Loss	TP53	ERBB3	0.725472547254725	0.375337533753375	0.0117011701170117	241	8	408	4	49	2	367	3
Gynecologic	Metastasis	Loss	TP53	ESR1	0.725472547254725	0.375337533753375	0.0153015301530153	235	14	410	2	47	4	369	1
Gynecologic	Metastasis	Loss	TP53	FAT1	0.725472547254725	0.375337533753375	0.0171017101710171	243	6	402	10	49	2	365	5
Gynecologic	Metastasis	Loss	TP53	FBXW7	0.725472547254725	0.375337533753375	0.0459045904590459	230	19	393	19	47	4	357	13
Gynecologic	Metastasis	Loss	TP53	FGFR2	0.725472547254725	0.375337533753375	0.0198019801980198	232	17	405	7	50	1	369	1
Gynecologic	Metastasis	Loss	TP53	INPPL1	0.725472547254725	0.375337533753375	0.0225022502250225	233	16	404	8	49	2	367	3
Gynecologic	Metastasis	Loss	TP53	JAK1	0.725472547254725	0.375337533753375	0.0261026102610261	229	20	402	10	50	1	368	2
Gynecologic	Metastasis	Loss	TP53	KMT2B	0.725472547254725	0.375337533753375	0.0279027902790279	228	21	403	9	50	1	367	3
Gynecologic	Metastasis	Loss	TP53	KMT2C	0.725472547254725	0.375337533753375	0.0315031503150315	234	15	404	8	48	3	357	13
Gynecologic	Metastasis	Loss	TP53	KMT2D	0.725472547254725	0.375337533753375	0.0585058505850585	213	36	399	13	44	7	359	11
Gynecologic	Metastasis	Loss	TP53	KRAS	0.725472547254725	0.375337533753375	0.0783078307830783	193	56	398	14	42	9	363	7
Gynecologic	Metastasis	Loss	TP53	LATS1	0.725472547254725	0.375337533753375	0.0117011701170117	245	4	408	4	50	1	363	7
Gynecologic	Metastasis	Loss	TP53	MED12	0.725472547254725	0.375337533753375	0.0108010801080108	243	6	408	4	47	4	368	2
Gynecologic	Metastasis	Loss	TP53	MGA	0.725472547254725	0.375337533753375	0.0189018901890189	240	9	403	9	50	1	364	6
Gynecologic	Metastasis	Loss	TP53	NF1	0.725472547254725	0.375337533753375	0.0387038703870387	240	9	399	13	48	3	348	22
Gynecologic	Metastasis	Loss	TP53	NOTCH1	0.725472547254725	0.375337533753375	0.0117011701170117	242	7	406	6	50	1	368	2
Gynecologic	Metastasis	Loss	TP53	NRAS	0.725472547254725	0.375337533753375	0.0153015301530153	238	11	407	5	48	3	368	2
Gynecologic	Metastasis	Loss	TP53	NSD1	0.725472547254725	0.375337533753375	0.0108010801080108	242	7	407	5	50	1	367	3
Gynecologic	Metastasis	Loss	TP53	PIK3CA	0.725472547254725	0.375337533753375	0.171917191719172	165	84	355	57	35	16	336	34
Gynecologic	Metastasis	Loss	TP53	PIK3R1	0.725472547254725	0.375337533753375	0.0756075607560756	198	51	391	21	49	2	359	11
Gynecologic	Metastasis	Loss	TP53	PPP2R1A	0.725472547254725	0.375337533753375	0.0639063906390639	242	7	374	38	47	4	347	23
Gynecologic	Metastasis	Loss	TP53	PTEN	0.725472547254725	0.375337533753375	0.120612061206121	150	99	391	21	48	3	357	13
Gynecologic	Metastasis	Loss	TP53	RASA1	0.725472547254725	0.375337533753375	0.0126012601260126	245	4	407	5	49	2	364	6
Gynecologic	Metastasis	Loss	TP53	RB1	0.725472547254725	0.375337533753375	0.0252025202520252	241	8	405	7	49	2	355	15
Gynecologic	Metastasis	Loss	TP53	RNF43	0.725472547254725	0.375337533753375	0.0144014401440144	237	12	407	5	50	1	368	2
Gynecologic	Metastasis	Loss	TP53	SOX17	0.725472547254725	0.375337533753375	0.0153015301530153	237	12	407	5	50	1	367	3
Gynecologic	Metastasis	Loss	TP53	SPEN	0.725472547254725	0.375337533753375	0.0135013501350135	241	8	408	4	49	2	365	5
Gynecologic	Metastasis	Loss	TP53	SPOP	0.725472547254725	0.375337533753375	0.0135013501350135	243	6	407	5	48	3	365	5
Gynecologic	Metastasis	Loss	TP53	TERT	0.725472547254725	0.375337533753375	0.0243024302430243	238	11	406	6	44	7	363	7
Gynecologic	Metastasis	Loss	TP53	ZFHX3	0.725472547254725	0.375337533753375	0.0333033303330333	219	30	406	6	50	1	366	4
Head-and-Neck	Primary	Loss	CYLD	ANKRD11	0.0166666666666667	0.125	0.0125	197	3	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	ARID1A	0.0166666666666667	0.125	0.0333333333333333	192	8	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	ARID2	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	ASXL1	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	BAP1	0.0166666666666667	0.125	0.0125	198	2	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	BCOR	0.0166666666666667	0.125	0.0375	191	9	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	BRCA1	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	CASP8	0.0166666666666667	0.125	0.05	187	13	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	CDKN2A	0.0166666666666667	0.125	0.179166666666667	158	42	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	CREBBP	0.0166666666666667	0.125	0.025	196	4	2	1	25	4	4	1
Head-and-Neck	Primary	Loss	CYLD	EP300	0.0166666666666667	0.125	0.0416666666666667	189	11	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	FAT1	0.0166666666666667	0.125	0.1125	174	26	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	FBXW7	0.0166666666666667	0.125	0.05	190	10	2	1	27	2	3	2
Head-and-Neck	Primary	Loss	CYLD	FGFR3	0.0166666666666667	0.125	0.025	194	6	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	HLA-A	0.0166666666666667	0.125	0.0125	197	3	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	HLA-B	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	HRAS	0.0166666666666667	0.125	0.025	193	7	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	KDM6A	0.0166666666666667	0.125	0.0583333333333333	188	12	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	KMT2B	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	KMT2C	0.0166666666666667	0.125	0.0458333333333333	189	11	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	KMT2D	0.0166666666666667	0.125	0.075	186	14	2	1	24	5	4	1
Head-and-Neck	Primary	Loss	CYLD	KRAS	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	MGA	0.0166666666666667	0.125	0.025	194	6	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	MLH1	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	NFE2L2	0.0166666666666667	0.125	0.0416666666666667	190	10	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	NOTCH1	0.0166666666666667	0.125	0.1625	168	32	1	2	23	6	4	1
Head-and-Neck	Primary	Loss	CYLD	NOTCH2	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	NRAS	0.0166666666666667	0.125	0.0166666666666667	197	3	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	NSD1	0.0166666666666667	0.125	0.0166666666666667	197	3	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	PBRM1	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	PIK3CA	0.0166666666666667	0.125	0.133333333333333	171	29	2	1	25	4	4	1
Head-and-Neck	Primary	Loss	CYLD	PIK3R1	0.0166666666666667	0.125	0.0166666666666667	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	PTEN	0.0166666666666667	0.125	0.025	195	5	2	1	26	3	4	1
Head-and-Neck	Primary	Loss	CYLD	RAC1	0.0166666666666667	0.125	0.0166666666666667	195	5	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	RB1	0.0166666666666667	0.125	0.0166666666666667	196	4	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	RECQL4	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	RUNX1	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	SETD2	0.0166666666666667	0.125	0.0125	196	4	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	SPEN	0.0166666666666667	0.125	0.0208333333333333	194	6	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	TERT	0.0166666666666667	0.125	0.354166666666667	114	86	2	1	28	1	4	1
Head-and-Neck	Primary	Loss	CYLD	TGFBR2	0.0166666666666667	0.125	0.0291666666666667	193	7	2	1	27	2	4	1
Head-and-Neck	Primary	Loss	CYLD	TP53	0.0166666666666667	0.125	0.525	87	113	2	1	19	10	4	1
Head-and-Neck	Metastasis	Loss	CYLD	ARID1A	0.0129449838187702	0.135922330097087	0.0517799352750809	236	13	1	1	35	5	5	1
Head-and-Neck	Metastasis	Loss	CYLD	ARID2	0.0129449838187702	0.135922330097087	0.0129449838187702	244	5	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	ASXL1	0.0129449838187702	0.135922330097087	0.0194174757281553	242	7	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	ATM	0.0129449838187702	0.135922330097087	0.0129449838187702	244	5	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	ATR	0.0129449838187702	0.135922330097087	0.0129449838187702	246	3	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	B2M	0.0129449838187702	0.135922330097087	0.0161812297734628	244	5	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	BCOR	0.0129449838187702	0.135922330097087	0.0420711974110032	236	13	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	CASP8	0.0129449838187702	0.135922330097087	0.0226537216828479	242	7	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	CDKN2A	0.0129449838187702	0.135922330097087	0.0970873786407767	222	27	1	1	35	5	5	1
Head-and-Neck	Metastasis	Loss	CYLD	CREBBP	0.0129449838187702	0.135922330097087	0.0258899676375405	241	8	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	EP300	0.0129449838187702	0.135922330097087	0.0453074433656958	237	12	1	1	37	3	5	1
Head-and-Neck	Metastasis	Loss	CYLD	FAT1	0.0129449838187702	0.135922330097087	0.110032362459547	220	29	1	1	36	4	5	1
Head-and-Neck	Metastasis	Loss	CYLD	FBXW7	0.0129449838187702	0.135922330097087	0.0388349514563107	239	10	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	HRAS	0.0129449838187702	0.135922330097087	0.0194174757281553	242	7	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	KDM6A	0.0129449838187702	0.135922330097087	0.0485436893203883	235	14	1	1	37	3	5	1
Head-and-Neck	Metastasis	Loss	CYLD	KMT2C	0.0129449838187702	0.135922330097087	0.0420711974110032	238	11	1	1	37	3	5	1
Head-and-Neck	Metastasis	Loss	CYLD	KMT2D	0.0129449838187702	0.135922330097087	0.0841423948220065	227	22	1	1	37	3	5	1
Head-and-Neck	Metastasis	Loss	CYLD	MAPK1	0.0129449838187702	0.135922330097087	0.0258899676375405	241	8	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	MGA	0.0129449838187702	0.135922330097087	0.0194174757281553	244	5	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	NFE2L2	0.0129449838187702	0.135922330097087	0.0485436893203883	237	12	1	1	37	3	5	1
Head-and-Neck	Metastasis	Loss	CYLD	NOTCH1	0.0129449838187702	0.135922330097087	0.113268608414239	220	29	1	1	34	6	5	1
Head-and-Neck	Metastasis	Loss	CYLD	NSD1	0.0129449838187702	0.135922330097087	0.0258899676375405	241	8	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	PIK3CA	0.0129449838187702	0.135922330097087	0.174757281553398	204	45	1	1	35	5	5	1
Head-and-Neck	Metastasis	Loss	CYLD	PIK3R1	0.0129449838187702	0.135922330097087	0.0129449838187702	245	4	1	1	38	2	5	1
Head-and-Neck	Metastasis	Loss	CYLD	PTEN	0.0129449838187702	0.135922330097087	0.0355987055016181	240	9	1	1	36	4	5	1
Head-and-Neck	Metastasis	Loss	CYLD	RASA1	0.0129449838187702	0.135922330097087	0.0226537216828479	241	8	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	RB1	0.0129449838187702	0.135922330097087	0.0453074433656958	240	9	1	1	36	4	4	2
Head-and-Neck	Metastasis	Loss	CYLD	RHOA	0.0129449838187702	0.135922330097087	0.0129449838187702	244	5	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	SMARCA4	0.0129449838187702	0.135922330097087	0.0129449838187702	245	4	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	SPEN	0.0129449838187702	0.135922330097087	0.0194174757281553	243	6	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	TERT	0.0129449838187702	0.135922330097087	0.233009708737864	185	64	1	1	35	5	4	2
Head-and-Neck	Metastasis	Loss	CYLD	TET2	0.0129449838187702	0.135922330097087	0.0194174757281553	242	7	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	TGFBR2	0.0129449838187702	0.135922330097087	0.0129449838187702	246	3	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	CYLD	TP53	0.0129449838187702	0.135922330097087	0.349514563106796	158	91	1	1	26	14	5	1
Head-and-Neck	Metastasis	Loss	CYLD	TP63	0.0129449838187702	0.135922330097087	0.0129449838187702	244	5	1	1	39	1	5	1
Head-and-Neck	Metastasis	Loss	PTEN	ARID1A	0.0355987055016181	0.122977346278317	0.0517799352750809	249	13	7	1	30	5	6	1
Head-and-Neck	Metastasis	Loss	PTEN	ARID2	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	ASXL1	0.0355987055016181	0.122977346278317	0.0194174757281553	256	6	7	1	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	ATM	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	ATR	0.0355987055016181	0.122977346278317	0.0129449838187702	260	2	7	1	31	4	6	1
Head-and-Neck	Metastasis	Loss	PTEN	B2M	0.0355987055016181	0.122977346278317	0.0161812297734628	256	6	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	BCOR	0.0355987055016181	0.122977346278317	0.0420711974110032	248	14	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	CASP8	0.0355987055016181	0.122977346278317	0.0226537216828479	255	7	7	1	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	CDKN2A	0.0355987055016181	0.122977346278317	0.0970873786407767	235	27	6	2	31	4	6	1
Head-and-Neck	Metastasis	Loss	PTEN	CREBBP	0.0355987055016181	0.122977346278317	0.0258899676375405	255	7	7	1	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	CYLD	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	EP300	0.0355987055016181	0.122977346278317	0.0453074433656958	249	13	7	1	33	2	5	2
Head-and-Neck	Metastasis	Loss	PTEN	FAT1	0.0355987055016181	0.122977346278317	0.110032362459547	231	31	7	1	31	4	6	1
Head-and-Neck	Metastasis	Loss	PTEN	FBXW7	0.0355987055016181	0.122977346278317	0.0388349514563107	252	10	7	1	34	1	5	2
Head-and-Neck	Metastasis	Loss	PTEN	HRAS	0.0355987055016181	0.122977346278317	0.0194174757281553	255	7	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	KDM6A	0.0355987055016181	0.122977346278317	0.0485436893203883	250	12	6	2	32	3	5	2
Head-and-Neck	Metastasis	Loss	PTEN	KMT2C	0.0355987055016181	0.122977346278317	0.0420711974110032	251	11	6	2	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	KMT2D	0.0355987055016181	0.122977346278317	0.0841423948220065	237	25	7	1	32	3	6	1
Head-and-Neck	Metastasis	Loss	PTEN	MAPK1	0.0355987055016181	0.122977346278317	0.0258899676375405	257	5	6	2	31	4	6	1
Head-and-Neck	Metastasis	Loss	PTEN	MGA	0.0355987055016181	0.122977346278317	0.0194174757281553	257	5	6	2	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	NFE2L2	0.0355987055016181	0.122977346278317	0.0485436893203883	250	12	7	1	30	5	6	1
Head-and-Neck	Metastasis	Loss	PTEN	NOTCH1	0.0355987055016181	0.122977346278317	0.113268608414239	232	30	7	1	30	5	5	2
Head-and-Neck	Metastasis	Loss	PTEN	NSD1	0.0355987055016181	0.122977346278317	0.0258899676375405	256	6	7	1	33	2	5	2
Head-and-Neck	Metastasis	Loss	PTEN	PIK3CA	0.0355987055016181	0.122977346278317	0.174757281553398	216	46	6	2	29	6	5	2
Head-and-Neck	Metastasis	Loss	PTEN	PIK3R1	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	RASA1	0.0355987055016181	0.122977346278317	0.0226537216828479	254	8	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	RB1	0.0355987055016181	0.122977346278317	0.0453074433656958	250	12	6	2	33	2	6	1
Head-and-Neck	Metastasis	Loss	PTEN	RHOA	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
Head-and-Neck	Metastasis	Loss	PTEN	SMARCA4	0.0355987055016181	0.122977346278317	0.0129449838187702	257	5	7	1	34	1	6	1
