Tissue	Subtype	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Gynecologic	CESC	Metastasis	FAT1	TSG	0.0810810810810811	0.162162162162162	0	5	3	31	2	1	1
Gynecologic	CESC	Metastasis	FBXW7	TSG	0.162162162162162	0.189189189189189	0	8	1	25	7	1	1
Gynecologic	CESC	Metastasis	FGFR3	OG	0.0810810810810811	0.162162162162162	0.0810810810810811	6	2	27	3	4	1
Gynecologic	CESC	Metastasis	FOXO1	TSG	0.027027027027027	0.27027027027027	0.027027027027027	11	1	26	2	2	1
Gynecologic	CESC	Metastasis	KDM6A	TSG	0.027027027027027	0.135135135135135	0.027027027027027	5	2	32	1	2	1
Gynecologic	CESC	Metastasis	KMT2C	TSG	0.189189189189189	0.135135135135135	0	6	1	26	8	1	1
Gynecologic	CESC	Metastasis	MED12	DFG	0.027027027027027	0.108108108108108	0.027027027027027	4	2	33	1	2	1
Gynecologic	CESC	Metastasis	MLH1	TSG	0.027027027027027	0.378378378378378	0	15	1	23	2	1	1
Gynecologic	CESC	Metastasis	NFKBIA	TSG	0.027027027027027	0.108108108108108	0.0540540540540541	5	1	31	2	3	1
Gynecologic	CESC	Metastasis	NOTCH1	DFG	0.0540540540540541	0.027027027027027	0.108108108108108	2	1	32	2	4	2
Gynecologic	CESC	Metastasis	NOTCH3	DFG	0.027027027027027	0.135135135135135	0.027027027027027	6	1	31	2	2	1
Gynecologic	CESC	Metastasis	PBRM1	TSG	0.027027027027027	0.432432432432432	0	16	2	22	1	1	1
Gynecologic	CESC	Metastasis	PIK3CA	OG	0.432432432432432	0	0.486486486486487	1	1	14	7	9	11
Gynecologic	CESC	Metastasis	PPP6C	TSG	0.027027027027027	0	0.108108108108108	1	1	33	2	5	1
Gynecologic	CESC	Metastasis	PTEN	TSG	0.0810810810810811	0.189189189189189	0	7	2	29	3	1	1
Gynecologic	CESC	Metastasis	RAD21	TSG	0.027027027027027	0	0.135135135135135	1	1	32	2	6	1
Gynecologic	CESC	Metastasis	RB1	TSG	0.108108108108108	0.297297297297297	0	11	2	24	4	1	1
Gynecologic	CESC	Metastasis	SMARCA4	TSG	0.027027027027027	0.189189189189189	0.0810810810810811	8	1	27	2	4	1
Gynecologic	CESC	Metastasis	STK11	TSG	0.0540540540540541	0.324324324324324	0.027027027027027	11	3	25	1	2	1
Gynecologic	CESC	Metastasis	TERT	OG	0.216216216216216	0	0.297297297297297	1	1	23	5	8	5
Gynecologic	CESC	Metastasis	TET1	TSG	0.027027027027027	0.162162162162162	0	7	1	31	2	1	1
Gynecologic	CESC	Metastasis	TOP1	TSG	0.027027027027027	0.0810810810810811	0.27027027027027	4	1	25	1	10	2
Gynecologic	CESC	Metastasis	TP53	TSG	0.108108108108108	0.324324324324324	0	10	4	25	2	1	1
Gynecologic	CESC	Metastasis	ZFHX3	TSG	0.027027027027027	0.0810810810810811	0.135135135135135	4	1	29	2	6	1
Gynecologic	HGSOC	Primary	ARID1A	TSG	0.0171919770773639	0.257879656160458	0.114613180515759	90	2	215	6	41	1
Gynecologic	HGSOC	Primary	BCOR	TSG	0.0143266475644699	0.541547277936963	0.00859598853868195	188	3	155	4	4	1
Gynecologic	HGSOC	Primary	BRCA1	TSG	0.0487106017191977	0.392550143266476	0.0487106017191977	130	9	189	8	16	3
Gynecologic	HGSOC	Primary	BRCA2	TSG	0.0200573065902579	0.424068767908309	0.0487106017191977	145	5	182	4	18	1
Gynecologic	HGSOC	Primary	CDK12	TSG	0.0229226361031519	0.418338108882521	0.0573065902578797	144	4	179	6	21	1
Gynecologic	HGSOC	Primary	CREBBP	TSG	0.0143266475644699	0.349570200573066	0.117478510028653	123	1	182	6	42	1
Gynecologic	HGSOC	Primary	KMT2A	TSG	0.0171919770773639	0.157593123209169	0.154727793696275	55	2	238	4	53	3
Gynecologic	HGSOC	Primary	KMT2C	TSG	0.0114613180515759	0.0773638968481375	0.263610315186246	27	2	229	3	92	2
Gynecologic	HGSOC	Primary	KMT2D	TSG	0.0143266475644699	0.108882521489971	0.166189111747851	38	2	252	3	57	3
Gynecologic	HGSOC	Primary	LATS1	TSG	0.0114613180515759	0.432664756446991	0.0229226361031519	150	3	189	3	9	1
Gynecologic	HGSOC	Primary	NF1	TSG	0.0515759312320917	0.504297994269341	0.0143266475644699	163	15	165	5	6	1
Gynecologic	HGSOC	Primary	PIK3CA	OG	0.0286532951289398	0	0.575931232091691	1	1	144	6	197	6
Gynecologic	HGSOC	Primary	RB1	TSG	0.0343839541547278	0.464183381088825	0.0458452722063037	152	12	171	2	17	1
Gynecologic	HGSOC	Primary	TERT	OG	0.0114613180515759	0.189111747851003	0.30945558739255	66	2	174	3	108	2
Gynecologic	HGSOC	Primary	TP53	TSG	0.95702005730659	0.481375358166189	0.0458452722063037	6	164	11	156	1	17
Gynecologic	HGSOC	Metastasis	ARID1A	TSG	0.0171606864274571	0.274570982839314	0.0717628705148206	172	6	414	7	47	1
Gynecologic	HGSOC	Metastasis	BRCA1	TSG	0.0499219968798752	0.318252730109204	0.0421216848673947	194	12	392	20	26	3
Gynecologic	HGSOC	Metastasis	BRCA2	TSG	0.0218408736349454	0.34789391575663	0.0327613104524181	217	8	391	8	22	1
Gynecologic	HGSOC	Metastasis	CDK12	TSG	0.0218408736349454	0.40405616224649	0.031201248049922	255	6	354	10	21	1
Gynecologic	HGSOC	Metastasis	KMT2C	TSG	0.015600624024961	0.0998439937597504	0.254290171606864	63	3	407	9	164	1
Gynecologic	HGSOC	Metastasis	KMT2D	TSG	0.0140405616224649	0.093603744149766	0.160686427457098	60	2	473	7	102	3
Gynecologic	HGSOC	Metastasis	KRAS	OG	0.0109204368174727	0.0639625585023401	0.25585023400936	41	2	433	5	163	3
Gynecologic	HGSOC	Metastasis	LATS1	TSG	0.0109204368174727	0.396255850234009	0.0452418096723869	249	7	359	1	29	2
Gynecologic	HGSOC	Metastasis	NF1	TSG	0.0483619344773791	0.477379095163807	0.0109204368174727	288	20	317	13	8	1
Gynecologic	HGSOC	Metastasis	NF2	TSG	0.0140405616224649	0.390015600624025	0.0733229329173167	245	7	342	4	48	1
Gynecologic	HGSOC	Metastasis	PIK3CA	OG	0.046801872074883	0.0046801872074883	0.549141965678627	4	1	274	14	336	18
Gynecologic	HGSOC	Metastasis	PPP2R1A	TSG	0.0327613104524181	0.263650546021841	0.124804992199688	168	3	379	15	76	6
Gynecologic	HGSOC	Metastasis	PTEN	TSG	0.0109204368174727	0.162246489859594	0.0873634945397816	102	4	478	5	57	1
Gynecologic	HGSOC	Metastasis	RB1	TSG	0.0280811232449298	0.354134165366615	0.0499219968798752	219	10	374	10	33	1
Gynecologic	HGSOC	Metastasis	TP53	TSG	0.957878315132605	0.471138845553822	0.0296411856474259	13	291	16	306	1	20
Gynecologic	LGSOC	Primary	ASXL1	TSG	0.0344827586206897	0	0.172413793103448	1	1	24	2	6	1
Gynecologic	LGSOC	Primary	BRAF	OG	0.0689655172413793	0.103448275862069	0.0689655172413793	4	1	24	2	2	2
Gynecologic	LGSOC	Primary	KRAS	OG	0.379310344827586	0	0.241379310344828	1	1	17	7	3	6
Gynecologic	LGSOC	Primary	MAP3K1	TSG	0.0344827586206897	0.0344827586206897	0.103448275862069	2	1	25	2	4	1
Gynecologic	LGSOC	Primary	NRAS	OG	0.172413793103448	0.448275862068966	0.103448275862069	14	1	12	3	1	4
Gynecologic	LGSOC	Primary	PIK3CA	OG	0.0344827586206897	0	0.137931034482759	1	1	25	2	5	1
Gynecologic	LGSOC	Metastasis	AMER1	TSG	0.0181818181818182	0.309090909090909	0	18	1	38	2	1	1
Gynecologic	LGSOC	Metastasis	ARID1A	TSG	0.0181818181818182	0.618181818181818	0	34	2	22	1	1	1
Gynecologic	LGSOC	Metastasis	BRAF	OG	0.0909090909090909	0.0181818181818182	0.109090909090909	2	1	47	3	4	4
Gynecologic	LGSOC	Metastasis	BRIP1	TSG	0.0181818181818182	0.0727272727272727	0.109090909090909	5	1	45	2	7	1
Gynecologic	LGSOC	Metastasis	CBFB	TSG	0.0181818181818182	0.145454545454545	0.0727272727272727	8	2	44	1	5	1
Gynecologic	LGSOC	Metastasis	KDM6A	TSG	0.0181818181818182	0.309090909090909	0	17	2	39	1	1	1
Gynecologic	LGSOC	Metastasis	KMT2C	TSG	0.0181818181818182	0.0181818181818182	0.109090909090909	1	2	49	1	7	1
Gynecologic	LGSOC	Metastasis	KMT2D	TSG	0.0363636363636364	0	0.181818181818182	1	1	44	3	11	1
Gynecologic	LGSOC	Metastasis	KRAS	OG	0.254545454545455	0	0.163636363636364	1	1	40	8	3	8
Gynecologic	LGSOC	Metastasis	LATS1	TSG	0.0181818181818182	0.218181818181818	0.0181818181818182	12	2	43	1	2	1
Gynecologic	LGSOC	Metastasis	NF2	TSG	0.0181818181818182	0.236363636363636	0.0181818181818182	14	1	41	2	2	1
Gynecologic	LGSOC	Metastasis	NRAS	OG	0.127272727272727	0.527272727272727	0.0545454545454545	30	1	20	5	1	4
Gynecologic	LGSOC	Metastasis	ROS1	OG	0.0181818181818182	0.181818181818182	0.0181818181818182	11	1	44	2	2	1
Gynecologic	LGSOC	Metastasis	SMAD4	TSG	0.0181818181818182	0.254545454545455	0.0181818181818182	14	2	41	1	2	1
Gynecologic	LGSOC	Metastasis	TP53	TSG	0.0181818181818182	0.127272727272727	0.0545454545454545	8	1	45	2	4	1
Gynecologic	UCEC-CSRC	Primary	ARID1A	TSG	0.0697674418604651	0.302325581395349	0.0310077519379845	39	2	80	8	4	2
Gynecologic	UCEC-CSRC	Primary	BRAF	OG	0.0155038759689922	0.10077519379845	0.10077519379845	14	1	102	3	14	1
Gynecologic	UCEC-CSRC	Primary	CREBBP	TSG	0.0387596899224806	0.333333333333333	0.10077519379845	44	1	70	5	13	2
Gynecologic	UCEC-CSRC	Primary	EP300	TSG	0.0155038759689922	0.356589147286822	0.0155038759689922	45	3	82	1	3	1
Gynecologic	UCEC-CSRC	Primary	ERBB3	OG	0.0155038759689922	0.0465116279069767	0.10077519379845	7	1	110	2	13	2
Gynecologic	UCEC-CSRC	Primary	FAT1	TSG	0.0155038759689922	0.387596899224806	0.0387596899224806	51	1	73	3	6	1
Gynecologic	UCEC-CSRC	Primary	FBXW7	TSG	0.162790697674419	0.356589147286822	0.0232558139534884	42	6	65	17	4	1
Gynecologic	UCEC-CSRC	Primary	FGFR2	OG	0.0232558139534884	0.178294573643411	0.124031007751938	24	1	89	3	16	2
Gynecologic	UCEC-CSRC	Primary	KMT2C	TSG	0.0232558139534884	0.108527131782946	0.124031007751938	15	1	98	3	16	2
Gynecologic	UCEC-CSRC	Primary	KRAS	OG	0.108527131782946	0.0542635658914729	0.186046511627907	8	1	93	7	17	9
Gynecologic	UCEC-CSRC	Primary	MED12	DFG	0.0310077519379845	0.348837209302326	0.0155038759689922	45	2	80	4	3	1
Gynecologic	UCEC-CSRC	Primary	NF2	TSG	0.0155038759689922	0.333333333333333	0.062015503875969	44	1	77	3	9	1
Gynecologic	UCEC-CSRC	Primary	NRAS	OG	0.0155038759689922	0.178294573643411	0.0542635658914729	24	1	98	3	8	1
Gynecologic	UCEC-CSRC	Primary	PIK3CA	OG	0.348837209302326	0.0232558139534884	0.403100775193798	2	3	47	29	38	16
Gynecologic	UCEC-CSRC	Primary	PIK3R1	TSG	0.0775193798449612	0.263565891472868	0.0387596899224806	34	2	82	10	6	1
Gynecologic	UCEC-CSRC	Primary	PIK3R2	TSG	0.0155038759689922	0.209302325581395	0.217054263565891	27	2	74	2	29	1
Gynecologic	UCEC-CSRC	Primary	PPP2R1A	TSG	0.155038759689922	0.201550387596899	0.178294573643411	27	1	67	15	18	7
Gynecologic	UCEC-CSRC	Primary	PTCH1	TSG	0.0155038759689922	0.465116279069767	0.0232558139534884	60	2	66	2	4	1
Gynecologic	UCEC-CSRC	Primary	PTEN	TSG	0.147286821705426	0.193798449612403	0.0775193798449612	22	5	83	13	8	4
Gynecologic	UCEC-CSRC	Primary	RB1	TSG	0.0697674418604651	0.27906976744186	0.062015503875969	34	4	80	7	9	1
Gynecologic	UCEC-CSRC	Primary	SOX17	TSG	0.0155038759689922	0.0310077519379845	0.465116279069767	5	1	64	3	61	1
Gynecologic	UCEC-CSRC	Primary	SPOP	TSG	0.0232558139534884	0.162790697674419	0.13953488372093	22	1	88	4	19	1
Gynecologic	UCEC-CSRC	Primary	TERT	OG	0.0155038759689922	0.10077519379845	0.271317829457364	14	1	80	3	36	1
Gynecologic	UCEC-CSRC	Primary	TP53	TSG	0.922480620155039	0.488372093023256	0.0310077519379845	2	63	10	54	1	5
Gynecologic	UCEC-CSRC	Primary	ZFHX3	TSG	0.0155038759689922	0.403100775193798	0.062015503875969	53	1	68	3	9	1
Gynecologic	UCEC-CSRC	Metastasis	AKT1	OG	0.0158730158730159	0.253968253968254	0.126984126984127	17	1	39	2	9	1
Gynecologic	UCEC-CSRC	Metastasis	APC	TSG	0.0317460317460317	0.317460317460317	0.0158730158730159	20	2	42	2	2	1
Gynecologic	UCEC-CSRC	Metastasis	ARID1A	TSG	0.0317460317460317	0.365079365079365	0.0952380952380952	24	1	33	3	7	1
Gynecologic	UCEC-CSRC	Metastasis	ASXL1	TSG	0.0158730158730159	0.0317460317460317	0.365079365079365	3	1	39	1	23	2
Gynecologic	UCEC-CSRC	Metastasis	ATM	TSG	0.0317460317460317	0.396825396825397	0.0317460317460317	25	2	37	1	2	2
Gynecologic	UCEC-CSRC	Metastasis	ATR	TSG	0.0158730158730159	0.0158730158730159	0.317460317460317	2	1	43	1	20	2
Gynecologic	UCEC-CSRC	Metastasis	ATRX	TSG	0.0317460317460317	0.444444444444444	0	28	2	35	2	1	1
Gynecologic	UCEC-CSRC	Metastasis	BCL2L11	TSG	0.0158730158730159	0.0317460317460317	0.126984126984127	3	1	53	2	9	1
Gynecologic	UCEC-CSRC	Metastasis	BRCA2	TSG	0.0317460317460317	0.253968253968254	0.111111111111111	17	1	39	3	8	1
Gynecologic	UCEC-CSRC	Metastasis	CBL	TSG	0.0158730158730159	0.396825396825397	0.0317460317460317	26	1	36	2	3	1
Gynecologic	UCEC-CSRC	Metastasis	CCND1	OG	0.0158730158730159	0.206349206349206	0.111111111111111	14	1	43	2	8	1
Gynecologic	UCEC-CSRC	Metastasis	CDH1	TSG	0.0158730158730159	0.412698412698413	0.0476190476190476	27	1	34	2	4	1
Gynecologic	UCEC-CSRC	Metastasis	CIC	TSG	0.0158730158730159	0.111111111111111	0.158730158730159	8	1	46	2	11	1
Gynecologic	UCEC-CSRC	Metastasis	CTNNB1	OG	0.0158730158730159	0.174603174603175	0.0634920634920635	12	1	48	2	5	1
Gynecologic	UCEC-CSRC	Metastasis	DNMT3A	TSG	0.0158730158730159	0	0.317460317460317	1	1	44	1	20	2
Gynecologic	UCEC-CSRC	Metastasis	ERBB2	OG	0.0158730158730159	0.19047619047619	0.158730158730159	12	2	42	1	11	1
Gynecologic	UCEC-CSRC	Metastasis	ERBB3	OG	0.0158730158730159	0.158730158730159	0.0952380952380952	11	1	47	2	7	1
Gynecologic	UCEC-CSRC	Metastasis	ESR1	OG	0.0158730158730159	0.317460317460317	0.158730158730159	21	1	33	2	11	1
Gynecologic	UCEC-CSRC	Metastasis	FAT1	TSG	0.0317460317460317	0.396825396825397	0.0476190476190476	25	2	35	2	4	1
Gynecologic	UCEC-CSRC	Metastasis	FBXW7	TSG	0.126984126984127	0.333333333333333	0.0476190476190476	19	4	36	5	3	2
Gynecologic	UCEC-CSRC	Metastasis	FGFR2	OG	0.0158730158730159	0.222222222222222	0.111111111111111	14	2	43	1	8	1
Gynecologic	UCEC-CSRC	Metastasis	GPS2	TSG	0.0158730158730159	0.428571428571429	0.0952380952380952	27	2	31	1	7	1
Gynecologic	UCEC-CSRC	Metastasis	KDM6A	TSG	0.0158730158730159	0.476190476190476	0.0952380952380952	31	1	27	2	7	1
Gynecologic	UCEC-CSRC	Metastasis	KMT2D	TSG	0.0317460317460317	0.174603174603175	0.0793650793650794	12	1	46	3	6	1
Gynecologic	UCEC-CSRC	Metastasis	KRAS	OG	0.126984126984127	0.238095238095238	0.174603174603175	16	1	33	6	9	4
Gynecologic	UCEC-CSRC	Metastasis	LATS1	TSG	0.0158730158730159	0.333333333333333	0.111111111111111	22	1	35	2	8	1
Gynecologic	UCEC-CSRC	Metastasis	MAP2K4	TSG	0.0158730158730159	0.507936507936508	0.0317460317460317	32	2	30	1	3	1
Gynecologic	UCEC-CSRC	Metastasis	MED12	DFG	0.0158730158730159	0.46031746031746	0.0317460317460317	30	1	32	2	3	1
Gynecologic	UCEC-CSRC	Metastasis	NOTCH4	DFG	0.0158730158730159	0.0952380952380952	0.285714285714286	7	1	39	2	19	1
Gynecologic	UCEC-CSRC	Metastasis	PIK3CA	OG	0.253968253968254	0	0.444444444444444	1	1	25	12	24	6
Gynecologic	UCEC-CSRC	Metastasis	PIK3R1	TSG	0.142857142857143	0.380952380952381	0	22	4	34	7	1	1
Gynecologic	UCEC-CSRC	Metastasis	PIK3R2	TSG	0.0158730158730159	0.174603174603175	0.158730158730159	12	1	42	2	11	1
Gynecologic	UCEC-CSRC	Metastasis	PPP2R1A	TSG	0.126984126984127	0.206349206349206	0.19047619047619	13	2	34	6	11	3
Gynecologic	UCEC-CSRC	Metastasis	PTEN	TSG	0.0952380952380952	0.19047619047619	0.142857142857143	12	2	39	5	9	2
Gynecologic	UCEC-CSRC	Metastasis	RASA1	TSG	0.0158730158730159	0.380952380952381	0.0158730158730159	25	1	38	2	2	1
Gynecologic	UCEC-CSRC	Metastasis	RB1	TSG	0.0317460317460317	0.317460317460317	0.111111111111111	21	1	35	3	8	1
Gynecologic	UCEC-CSRC	Metastasis	RIT1	OG	0.0317460317460317	0	0.349206349206349	1	1	41	2	22	2
Gynecologic	UCEC-CSRC	Metastasis	RNF43	TSG	0.0317460317460317	0.126984126984127	0.317460317460317	9	1	34	3	21	1
Gynecologic	UCEC-CSRC	Metastasis	RRAS2	OG	0.0158730158730159	0.317460317460317	0.0634920634920635	21	1	39	2	5	1
Gynecologic	UCEC-CSRC	Metastasis	SETD2	TSG	0.0158730158730159	0.19047619047619	0.0793650793650794	13	1	46	2	6	1
Gynecologic	UCEC-CSRC	Metastasis	SPEN	TSG	0.0317460317460317	0.349206349206349	0.126984126984127	22	2	33	2	9	1
Gynecologic	UCEC-CSRC	Metastasis	SPOP	TSG	0.0158730158730159	0.126984126984127	0.26984126984127	8	2	39	1	18	1
Gynecologic	UCEC-CSRC	Metastasis	STAG2	TSG	0.0158730158730159	0.428571428571429	0.0158730158730159	27	2	36	1	2	1
Gynecologic	UCEC-CSRC	Metastasis	TET2	TSG	0.0158730158730159	0.444444444444444	0.0317460317460317	29	1	33	2	3	1
Gynecologic	UCEC-CSRC	Metastasis	TP53	TSG	0.841269841269841	0.412698412698413	0.0793650793650794	4	24	6	28	3	4
Gynecologic	UCEC-CSRC	Metastasis	U2AF1	OG	0.0476190476190476	0.19047619047619	0.126984126984127	12	2	43	2	8	2
Gynecologic	UCEC-CSRC	Metastasis	ZFHX3	TSG	0.0317460317460317	0.46031746031746	0.0158730158730159	30	1	32	3	2	1
Gynecologic	UCEC-ENDO	Primary	ARID1A	TSG	0.468036529680365	0.136986301369863	0.0136986301369863	41	21	192	182	3	5
Gynecologic	UCEC-ENDO	Primary	FGFR2	OG	0.100456621004566	0	0.105022831050228	1	1	355	39	41	7
Gynecologic	UCEC-ENDO	Metastasis	ARID1A	TSG	0.362903225806452	0.282258064516129	0.0403225806451613	25	12	51	35	6	1
Gynecologic	UCEC-ENDO	Metastasis	ARID1B	TSG	0.0241935483870968	0.129032258064516	0.0967741935483871	17	1	94	4	13	1
Gynecologic	UCEC-ENDO	Metastasis	ARID5B	TSG	0.032258064516129	0.0483870967741935	0.185483870967742	7	1	92	5	24	1
Gynecologic	UCEC-ENDO	Metastasis	ASXL1	TSG	0.0241935483870968	0.0403225806451613	0.217741935483871	6	1	91	3	27	2
Gynecologic	UCEC-ENDO	Metastasis	ATM	TSG	0.0403225806451613	0.193548387096774	0.032258064516129	24	2	93	5	5	1
Gynecologic	UCEC-ENDO	Metastasis	ATRX	TSG	0.0161290322580645	0.217741935483871	0.0161290322580645	28	1	95	2	2	2
Gynecologic	UCEC-ENDO	Metastasis	BCOR	TSG	0.104838709677419	0.217741935483871	0.0403225806451613	27	2	81	13	6	1
Gynecologic	UCEC-ENDO	Metastasis	BRAF	OG	0.0241935483870968	0.0403225806451613	0.290322580645161	6	1	81	4	37	1
Gynecologic	UCEC-ENDO	Metastasis	BRCA1	TSG	0.0161290322580645	0.137096774193548	0.0725806451612903	17	2	98	2	10	1
Gynecologic	UCEC-ENDO	Metastasis	CBFB	TSG	0.0161290322580645	0.169354838709677	0.0645161290322581	20	3	96	1	9	1
Gynecologic	UCEC-ENDO	Metastasis	CDKN2A	TSG	0.0241935483870968	0.145161290322581	0.0241935483870968	19	1	101	4	4	1
Gynecologic	UCEC-ENDO	Metastasis	CTCF	TSG	0.112903225806452	0.161290322580645	0.0564516129032258	20	2	85	14	8	1
Gynecologic	UCEC-ENDO	Metastasis	DNMT3A	TSG	0.0161290322580645	0.0161290322580645	0.209677419354839	3	1	96	2	26	2
Gynecologic	UCEC-ENDO	Metastasis	EGFR	OG	0.0241935483870968	0.0161290322580645	0.274193548387097	3	1	89	1	32	4
Gynecologic	UCEC-ENDO	Metastasis	ESR1	OG	0.112903225806452	0.0967741935483871	0.145161290322581	11	3	83	13	19	1
Gynecologic	UCEC-ENDO	Metastasis	FAT1	TSG	0.0161290322580645	0.145161290322581	0.00806451612903226	19	1	104	3	2	1
Gynecologic	UCEC-ENDO	Metastasis	FBXW7	TSG	0.0725806451612903	0.104838709677419	0.0161290322580645	14	1	101	10	3	1
Gynecologic	UCEC-ENDO	Metastasis	FGFR2	OG	0.0645161290322581	0.0241935483870968	0.25	4	1	84	8	31	2
Gynecologic	UCEC-ENDO	Metastasis	INPPL1	TSG	0.0161290322580645	0.129032258064516	0.0645161290322581	16	2	100	2	9	1
Gynecologic	UCEC-ENDO	Metastasis	JAK1	DFG	0.0241935483870968	0.17741935483871	0.0483870967741935	23	1	94	4	7	1
Gynecologic	UCEC-ENDO	Metastasis	KMT2B	TSG	0.0564516129032258	0.104838709677419	0.0806451612903226	14	1	96	7	10	2
Gynecologic	UCEC-ENDO	Metastasis	KMT2C	TSG	0.0161290322580645	0.032258064516129	0.298387096774194	5	1	83	2	37	2
Gynecologic	UCEC-ENDO	Metastasis	KMT2D	TSG	0.0645161290322581	0.032258064516129	0.120967741935484	5	1	99	8	15	2
Gynecologic	UCEC-ENDO	Metastasis	KRAS	OG	0.233870967741935	0.0564516129032258	0.120967741935484	8	1	78	26	12	5
Gynecologic	UCEC-ENDO	Metastasis	MED12	DFG	0.032258064516129	0.217741935483871	0.0161290322580645	26	3	94	3	3	1
Gynecologic	UCEC-ENDO	Metastasis	MTOR	OG	0.032258064516129	0.209677419354839	0.0403225806451613	26	2	91	4	6	1
Gynecologic	UCEC-ENDO	Metastasis	MYCN	OG	0.032258064516129	0.0161290322580645	0.201612903225806	3	1	95	4	25	2
Gynecologic	UCEC-ENDO	Metastasis	NF1	TSG	0.0161290322580645	0.161290322580645	0.0564516129032258	20	2	97	2	8	1
Gynecologic	UCEC-ENDO	Metastasis	NOTCH1	DFG	0.0161290322580645	0.129032258064516	0.0241935483870968	16	2	105	2	4	1
Gynecologic	UCEC-ENDO	Metastasis	NRAS	OG	0.032258064516129	0.137096774193548	0.0483870967741935	18	1	100	3	5	3
Gynecologic	UCEC-ENDO	Metastasis	PIK3CA	OG	0.387096774193548	0.0564516129032258	0.193548387096774	6	3	58	37	15	11
Gynecologic	UCEC-ENDO	Metastasis	PIK3R1	TSG	0.298387096774194	0.120967741935484	0.0725806451612903	14	3	70	32	6	5
Gynecologic	UCEC-ENDO	Metastasis	PPP2R1A	TSG	0.0403225806451613	0.120967741935484	0.0403225806451613	16	1	100	6	6	1
Gynecologic	UCEC-ENDO	Metastasis	PTEN	TSG	0.475806451612903	0.032258064516129	0.225806451612903	5	1	50	44	13	17
Gynecologic	UCEC-ENDO	Metastasis	PTPRT	TSG	0.0161290322580645	0.0241935483870968	0.217741935483871	4	1	93	3	28	1
Gynecologic	UCEC-ENDO	Metastasis	RRAS2	OG	0.0161290322580645	0.129032258064516	0.032258064516129	17	1	104	2	4	2
Gynecologic	UCEC-ENDO	Metastasis	SOX17	TSG	0.0645161290322581	0.0241935483870968	0.201612903225806	4	1	90	8	25	2
Gynecologic	UCEC-ENDO	Metastasis	SOX9	DFG	0.0241935483870968	0.0403225806451613	0.145161290322581	6	1	99	4	19	1
Gynecologic	UCEC-ENDO	Metastasis	SPRED1	TSG	0.0161290322580645	0.169354838709677	0.0241935483870968	22	1	99	3	4	1
Gynecologic	UCEC-ENDO	Metastasis	TP53	TSG	0.241935483870968	0.17741935483871	0.0483870967741935	5	19	87	11	5	3
Gynecologic	UCEC-ENDO	Metastasis	ZFHX3	TSG	0.0645161290322581	0.193548387096774	0.0564516129032258	24	2	87	8	8	1
Gynecologic	UCEC-HM	Primary	B2M	TSG	0.029126213592233	0.135922330097087	0.00970873786407767	26	4	174	4	3	1
Gynecologic	UCEC-HM	Primary	CDC73	TSG	0.0339805825242718	0	0.296116504854369	1	1	140	7	61	2
Gynecologic	UCEC-HM	Primary	FH	TSG	0.029126213592233	0.00485436893203883	0.281553398058252	2	1	142	7	59	1
Gynecologic	UCEC-HM	Primary	PARP1	TSG	0.0242718446601942	0	0.271844660194175	1	1	149	3	54	4
Gynecologic	UCEC-HM	Primary	TGFBR2	TSG	0.0242718446601942	0.184466019417476	0.00970873786407767	38	2	163	5	3	1
Gynecologic	UCEC-HM	Metastasis	ARID5B	TSG	0.112903225806452	0	0.129032258064516	1	1	49	7	8	2
Gynecologic	UCEC-HM	Metastasis	BCOR	TSG	0.258064516129032	0.112903225806452	0	7	2	41	16	1	1
Gynecologic	UCEC-HM	Metastasis	FGFR2	OG	0.161290322580645	0	0.112903225806452	1	1	47	10	7	2
Gynecologic	UCEC-HM	Metastasis	MSH2	TSG	0.0645161290322581	0	0.112903225806452	1	1	53	4	7	2
Gynecologic	UCEC-HM	Metastasis	NBN	TSG	0.0806451612903226	0	0.112903225806452	1	1	52	5	7	2
Gynecologic	UCEC-HM	Metastasis	PARP1	TSG	0.032258064516129	0	0.467741935483871	1	1	34	1	28	3
Gynecologic	UCEC-HM	Metastasis	RECQL4	TSG	0.0161290322580645	0	0.129032258064516	1	1	55	1	8	2
Gynecologic	UCEC-HM	Metastasis	SOX17	TSG	0.0645161290322581	0	0.145161290322581	1	1	51	4	9	2
Gynecologic	UCEC-HM	Metastasis	TCF7L2	TSG	0.0483870967741935	0	0.112903225806452	1	1	53	4	8	1
Gynecologic	UCEC-SEROUS	Primary	AKT1	OG	0.0153846153846154	0.107692307692308	0.102564102564103	22	1	152	4	21	1
Gynecologic	UCEC-SEROUS	Primary	APC	TSG	0.0102564102564103	0.18974358974359	0.0153846153846154	37	2	155	2	4	1
Gynecologic	UCEC-SEROUS	Primary	ARID1A	TSG	0.0564102564102564	0.164102564102564	0.0307692307692308	30	4	150	9	7	1
Gynecologic	UCEC-SEROUS	Primary	ARID1B	TSG	0.0102564102564103	0.117948717948718	0.0358974358974359	24	1	164	3	8	1
Gynecologic	UCEC-SEROUS	Primary	CDK12	TSG	0.0153846153846154	0.251282051282051	0.0666666666666667	49	2	133	2	13	2
Gynecologic	UCEC-SEROUS	Primary	DICER1	TSG	0.0102564102564103	0.133333333333333	0.0564102564102564	27	1	158	2	11	2
